"","species","lat","lon","month","year"
"9596","Boletus edulis",56.529099,-5.306401,9,2011
"9597","Boletus edulis",56.540161,-4.815765,10,2011
"9598","Boletus edulis",56.518234,-5.342857,9,2015
"9599","Boletus edulis",56.574797,-5.378796,9,2011
"9600","Boletus edulis",56.4105,-5.437748,10,2010
"9601","Boletus edulis",56.718643,-4.956272,9,2012
"9602","Boletus edulis",56.49719,-5.422272,6,2011
"9603","Boletus edulis",56.525469,-5.307711,8,2011
"9604","Boletus edulis",56.562387,-5.39047,9,2018
"9605","Boletus edulis",56.561173,-5.392152,9,2018
"9606","Boletus edulis",56.440246,-5.199762,9,2013
"9607","Boletus edulis",56.496294,-5.422191,9,2011
"9608","Boletus edulis",54.19616,-4.62276,10,2014
"9609","Boletus edulis",54.195489,-4.653382,10,2013
"9610","Boletus edulis",54.196824,-4.592137,11,2013
"9611","Boletus edulis",54.269955,-4.535289,9,2014
"9612","Boletus edulis",54.178867,-4.591013,9,2014
"9613","Boletus edulis",54.102959,-4.769854,10,2013
"9614","Boletus edulis",54.273688,-4.351192,11,2013
"9615","Boletus edulis",54.255126,-4.380842,10,2014
"9617","Boletus edulis",54.195489,-4.653382,10,2012
"9618","Boletus edulis",54.195489,-4.653382,9,2011
"9619","Boletus edulis",54.269955,-4.535289,8,2014
"9622","Boletus edulis",54.159578,-4.651083,9,2013
"9623","Boletus edulis",54.178867,-4.591013,10,2013
"9624","Boletus edulis",54.270597,-4.504609,7,2012
"9625","Boletus edulis",54.309003,-4.383953,11,2013
"9626","Boletus edulis",54.182065,-4.437946,10,2010
"9628","Boletus edulis",54.911906,-1.728562,10,2006
"9629","Boletus edulis",53.169754,-1.308095,10,2005
"9630","Boletus edulis",52.258939,1.625253,10,2007
"9631","Boletus edulis",51.79393,-0.572431,10,1998
"9632","Boletus edulis",51.891212,-2.4446,11,2005
"9633","Boletus edulis",54.920892,-1.728502,7,2008
"9634","Boletus edulis",52.258939,1.625253,10,2010
"9635","Boletus edulis",51.859603,0.234193,11,2005
"9636","Boletus edulis",53.272812,-1.064256,10,2001
"9637","Boletus edulis",53.263825,-1.064452,10,2004
"9638","Boletus edulis",53.272566,-1.061487,10,2005
"9639","Boletus edulis",50.387737,-4.624918,10,1997
"9640","Boletus edulis",54.584834,-3.122548,9,2013
"9642","Boletus edulis",51.740816,-4.668598,10,2007
"9643","Boletus edulis",51.807233,-0.594494,10,1998
"9644","Boletus edulis",52.258939,1.625253,10,2008
"9645","Boletus edulis",51.859603,0.234193,9,2006
"9646","Boletus edulis",51.891212,-2.4446,10,2000
"9647","Boletus edulis",53.310536,-1.636624,9,2014
"9648","Boletus edulis",54.57663,-3.312614,9,2013
"9649","Boletus edulis",52.917045,1.263416,10,1998
"9650","Boletus edulis",51.802652,-0.587384,9,1996
"9651","Boletus edulis",51.859603,0.234193,10,2004
"9652","Boletus edulis",51.861972,0.227774,10,2001
"9653","Boletus edulis",52.539334,-2.866172,9,2004
"9654","Boletus edulis",53.272566,-1.061487,9,2002
"9655","Boletus edulis",51.859603,0.234193,9,2005
"9657","Boletus edulis",51.807233,-0.594494,9,1995
"9658","Boletus edulis",53.313522,-1.634392,9,2014
"9659","Boletus edulis",52.536204,-2.863898,9,2002
"9660","Boletus edulis",52.913843,1.265407,9,2001
"9661","Boletus edulis",53.272566,-1.061487,10,2006
"9662","Boletus edulis",52.908071,1.262741,10,2003
"9663","Boletus edulis",54.961269,-2.315047,10,2007
"9664","Boletus edulis",51.795039,-0.589797,9,1994
"9665","Boletus edulis",52.690907,-1.164701,8,2010
"9666","Boletus edulis",52.709273,-1.270995,8,2017
"9667","Boletus edulis",51.795039,-0.589797,10,1997
"9668","Boletus edulis",53.313477,-1.634393,9,2014
"9669","Boletus edulis",52.741948,-1.323775,9,2015
"9670","Boletus edulis",52.632102,-1.038825,7,2014
"9671","Boletus edulis",52.539334,-2.866172,9,2002
"9672","Boletus edulis",51.891212,-2.4446,10,2001
"9673","Boletus edulis",52.73647,-1.309049,10,2005
"9674","Boletus edulis",52.7093,-1.275435,9,2011
"9675","Boletus edulis",54.961269,-2.315047,9,2009
"9676","Boletus edulis",50.993648,-0.612086,10,2005
"9677","Boletus edulis",52.536204,-2.863898,9,2004
"9678","Boletus edulis",53.310743,-1.636922,9,2014
"9679","Boletus edulis",51.795039,-0.589797,10,1991
"9680","Boletus edulis",52.711089,-1.273925,9,2017
"9681","Boletus edulis",52.707047,-1.204429,10,2014
"9682","Boletus edulis",51.891212,-2.4446,11,2006
"9683","Boletus edulis",54.961269,-2.315047,9,2007
"9684","Boletus edulis",52.630601,-1.346177,10,2019
"9685","Boletus edulis",52.449207,-2.244206,9,1980
"9686","Boletus edulis",53.313098,-1.613938,9,2014
"9687","Boletus edulis",52.734672,-1.309078,8,2017
"9688","Boletus edulis",52.687848,-1.20352,10,2019
"9690","Boletus edulis",51.558875,-3.083265,10,2016
"9691","Boletus edulis",51.739918,-2.942762,10,2001
"9692","Boletus edulis",51.651088,-2.796373,8,2017
"9693","Boletus edulis",51.729737,-3.811354,10,2005
"9694","Boletus edulis",51.647347,-3.229908,9,2011
"9695","Boletus edulis",51.648772,-3.085407,10,2007
"9696","Boletus edulis",51.73188,-3.666627,8,2018
"9697","Boletus edulis",51.73188,-3.666627,9,2014
"9698","Boletus edulis",51.635066,-4.096595,8,2000
"9699","Boletus edulis",51.73188,-3.666627,9,2014
"9700","Boletus edulis",51.73563,-3.377122,8,2015
"9701","Boletus edulis",51.73563,-3.377122,10,2003
"9702","Boletus edulis",51.642006,-3.663328,9,2014
"9703","Boletus edulis",51.632398,-4.240976,10,1991
"9705","Boletus edulis",51.739918,-2.942762,8,2014
"9707","Boletus edulis",51.642006,-3.663328,8,2019
"9708","Boletus edulis",51.73563,-3.377122,9,2014
"9709","Boletus edulis",51.651088,-2.796373,10,2006
"9710","Boletus edulis",51.737238,-3.232347,10,2018
"9712","Boletus edulis",51.63987,-3.80777,8,2007
"9713","Boletus edulis",51.729737,-3.811354,9,2013
"9714","Boletus edulis",51.648772,-3.085407,10,2006
"9715","Boletus edulis",51.637557,-3.952192,10,1974
"9717","Boletus edulis",51.648772,-3.085407,9,2010
"9719","Boletus edulis",51.739918,-2.942762,9,2010
"9720","Boletus edulis",51.73188,-3.666627,10,2015
"9721","Boletus edulis",51.637557,-3.952192,9,2010
"9722","Boletus edulis",51.73188,-3.666627,9,1977
"9726","Boletus edulis",51.729737,-3.811354,9,2014
"9727","Boletus edulis",51.635066,-4.096595,9,1999
"9728","Boletus edulis",51.467561,-3.225066,10,2018
"9729","Boletus edulis",51.558875,-3.083265,9,2017
"9730","Boletus edulis",51.637557,-3.952192,9,1984
"9731","Boletus edulis",51.558875,-3.083265,9,2000
"9732","Boletus edulis",51.642006,-3.663328,9,2014
"9733","Boletus edulis",51.741885,-2.653137,9,2010
"9734","Boletus edulis",51.729737,-3.811354,8,2015
"9735","Boletus edulis",51.642006,-3.663328,10,2014
"9737","Boletus edulis",51.635066,-4.096595,10,1995
"9738","Boletus edulis",51.637557,-3.952192,9,1990
"9739","Boletus edulis",51.557454,-3.227481,8,1982
"9740","Boletus edulis",51.635066,-4.096595,9,1999
"9741","Boletus edulis",51.73188,-3.666627,9,2016
"9742","Boletus edulis",51.637557,-3.952192,9,2015
"9743","Boletus edulis",51.828561,-3.089724,8,2002
"9744","Boletus edulis",51.555857,-3.371684,9,1974
"9745","Boletus edulis",51.557454,-3.227481,10,2016
"9746","Boletus edulis",51.919713,-2.946524,9,2000
"9747","Boletus edulis",51.73188,-3.666627,9,2019
"9748","Boletus edulis",51.635066,-4.096595,8,2004
"9749","Boletus edulis",51.467561,-3.225066,10,2014
"9750","Boletus edulis",51.63987,-3.80777,9,2007
"9751","Boletus edulis",51.645744,-3.374396,10,2007
"9752","Boletus edulis",51.637557,-3.952192,8,2000
"9753","Boletus edulis",51.648772,-3.085407,10,2012
"9754","Boletus edulis",51.828561,-3.089724,9,1994
"9756","Boletus edulis",55.894039,-3.272795,10,2010
"9757","Boletus edulis",54.263398,-4.52644,9,1996
"9758","Boletus edulis",54.263398,-4.52644,9,1997
"9759","Boletus edulis",54.300892,-4.560248,9,1997
"9760","Boletus edulis",54.250787,-4.372916,10,1996
"9761","Boletus edulis",54.273302,-4.589258,9,1996
"9763","Boletus edulis",54.22775,-4.617092,11,1995
"9764","Boletus edulis",54.250787,-4.372916,9,1997
"9765","Boletus edulis",51.909466,-3.818579,10,1989
"9766","Boletus edulis",51.913599,-3.527954,10,2005
"9767","Boletus edulis",51.917015,-3.237265,10,2001
"9768","Boletus edulis",52.544535,-3.402307,10,1977
"9769","Boletus edulis",51.014923,0.315249,8,2000
"9770","Boletus edulis",50.946677,0.568124,10,1990
"9771","Boletus edulis",50.929023,0.552919,9,1997
"9772","Boletus edulis",50.938316,0.539194,9,1997
"9773","Boletus edulis",51.828561,-3.089724,10,1995
"9774","Boletus edulis",54.191169,-4.64544,9,2011
"9775","Boletus edulis",54.250787,-4.372916,10,2015
"9776","Boletus edulis",54.191169,-4.64544,9,2015
"9777","Boletus edulis",54.292562,-4.528995,10,2012
"9778","Boletus edulis",54.273302,-4.589258,9,2011
"9779","Boletus edulis",54.174213,-4.598384,9,2015
"9780","Boletus edulis",54.292562,-4.528995,10,2016
"9782","Boletus edulis",54.155258,-4.643148,9,2018
"9783","Boletus edulis",54.273302,-4.589258,9,2015
"9784","Boletus edulis",54.319819,-4.515289,9,2012
"9785","Boletus edulis",54.22775,-4.617092,10,2015
"9786","Boletus edulis",54.155258,-4.643148,10,2013
"9791","Boletus edulis",54.174213,-4.598384,9,2011
"9793","Boletus edulis",54.319819,-4.515289,9,2016
"9798","Boletus edulis",54.193798,-4.522957,9,2018
"9799","Boletus edulis",54.200147,-4.646014,10,2015
"9800","Boletus edulis",55.505413,-2.459436,7,2019
"9801","Boletus edulis",51.261094,-2.647267,9,2020
"9802","Boletus edulis",56.570696,-5.03844,9,2019
"9803","Boletus edulis",51.758953,-4.718151,10,2020
"9804","Boletus edulis",54.947391,-2.264378,9,2020
"9805","Boletus edulis",51.06907,0.451788,10,2020
"9806","Boletus edulis",50.386828,-4.454569,9,2020
"9807","Boletus edulis",54.949882,-2.264629,9,2020
"9808","Boletus edulis",51.946111,-2.460556,9,2020
"9809","Boletus edulis",51.085054,0.109109,9,2020
"9810","Boletus edulis",53.442462,-2.771302,9,2020
"9811","Boletus edulis",54.940419,-2.310733,9,2020
"9812","Boletus edulis",51.211833,0.989888,9,2020
"9813","Boletus edulis",51.204964,-3.690417,9,2020
"9814","Boletus edulis",50.858737,-1.611385,9,2020
"9815","Boletus edulis",55.904502,-3.0691,9,2020
"9816","Boletus edulis",50.902536,-1.516599,9,2020
"9817","Boletus edulis",50.908681,-1.576442,9,2020
"9818","Boletus edulis",54.888305,-2.074006,9,2020
"9819","Boletus edulis",51.080547,0.055886,9,2020
"9820","Boletus edulis",55.391412,-2.251597,8,2020
"9821","Boletus edulis",55.617324,-3.235568,7,2020
"9822","Boletus edulis",56.184047,-4.3826,7,2020
"9823","Boletus edulis",53.226418,-4.097763,7,2020
"9824","Boletus edulis",51.901958,-3.885547,8,2019
"9825","Boletus edulis",51.259926,-2.642204,10,2019
"9826","Boletus edulis",51.012961,-1.463679,10,2019
"9827","Boletus edulis",54.947833,-2.2645,8,2011
"9828","Boletus edulis",51.617165,-3.184568,8,2019
"9829","Boletus edulis",52.580589,-1.853778,11,2019
"9830","Boletus edulis",50.933533,-0.162378,10,2019
"9831","Boletus edulis",50.890919,-1.565528,10,2019
"9832","Boletus edulis",54.151879,-1.028559,10,2019
"9833","Boletus edulis",50.850358,-1.427079,10,2019
"9834","Boletus edulis",50.859275,-1.563778,10,2019
"9835","Boletus edulis",50.94744,-1.577208,10,2019
"9836","Boletus edulis",51.893395,-2.447939,9,2019
"9837","Boletus edulis",54.252827,-5.965044,9,2019
"9838","Boletus edulis",57.14087,-4.699575,9,2019
"9839","Boletus edulis",50.853175,-1.547042,8,2019
"9840","Boletus edulis",56.718334,-3.931389,8,2019
"9841","Boletus edulis",56.841919,-5.06515,8,2019
"9842","Boletus edulis",56.137342,-3.89944,8,2019
"9843","Boletus edulis",53.363507,-1.485483,8,2019
"9844","Boletus edulis",51.105179,0.208021,9,2015
"9845","Boletus edulis",51.65779,-0.673747,11,2018
"9846","Boletus edulis",55.315373,-1.884499,9,2018
"9847","Boletus edulis",55.316904,-1.880255,9,2018
"9848","Boletus edulis",53.374377,-1.580769,9,2018
"9849","Boletus edulis",53.445426,-1.511113,10,2013
"9850","Boletus edulis",55.318506,-1.882064,7,2017
"9851","Boletus edulis",50.863591,-1.617691,11,2014
"9852","Boletus edulis",53.86774,-1.380856,8,2017
"9853","Boletus edulis",52.882933,-0.68451,9,2015
"9854","Boletus edulis",52.883921,-0.666723,9,2015
"9855","Boletus edulis",52.882158,-0.670134,9,2015
"9856","Boletus edulis",52.882249,-0.670756,9,2015
"9857","Coprinus comatus",53.446014,-1.507335,10,2013
"9858","Coprinus comatus",51.744831,-4.738833,10,2022
"9859","Coprinus comatus",51.947333,-0.129,11,2011
"9860","Coprinus comatus",51.445897,-3.230403,10,2022
"9861","Coprinus comatus",50.94926,-1.554915,10,2021
"9862","Coprinus comatus",51.341894,-2.23275,11,2022
"9863","Coprinus comatus",51.445992,-3.230077,10,2022
"9864","Coprinus comatus",52.331883,0.021325,10,2020
"9865","Coprinus comatus",53.652058,-1.38942,11,2022
"9866","Coprinus comatus",51.647347,-3.229908,10,2022
"9867","Coprinus comatus",51.379077,-3.079014,8,1997
"9868","Coprinus comatus",51.560118,-2.939038,11,2021
"9869","Coprinus comatus",51.550002,-3.804204,10,2022
"9870","Coprinus comatus",51.729737,-3.811354,10,2020
"9871","Coprinus comatus",51.741885,-2.653137,10,2021
"9872","Coprinus comatus",51.73188,-3.666627,7,2020
"9873","Coprinus comatus",51.561184,-2.794801,10,2016
"9874","Coprinus comatus",51.729737,-3.811354,10,2021
"9875","Coprinus comatus",51.645744,-3.374396,10,2020
"9876","Coprinus comatus",51.467561,-3.225066,7,2020
"9877","Coprinus comatus",51.558875,-3.083265,5,1982
"9878","Coprinus comatus",51.647347,-3.229908,10,2020
"9879","Coprinus comatus",51.738667,-3.08756,10,2020
"9880","Coprinus comatus",51.729737,-3.811354,10,2019
"9881","Coprinus comatus",51.557454,-3.227481,10,2022
"9882","Coprinus comatus",51.825514,-3.379862,10,2020
"9883","Coprinus comatus",51.376078,-3.366302,10,2021
"9884","Coprinus comatus",51.73188,-3.666627,10,2021
"9885","Coprinus comatus",51.550002,-3.804204,10,2019
"9886","Coprinus comatus",51.645744,-3.374396,11,2020
"9887","Coprinus comatus",51.464199,-3.512892,7,2020
"9888","Coprinus comatus",51.557454,-3.227481,9,2021
"9889","Coprinus comatus",51.554082,-3.515873,10,2022
"9890","Coprinus comatus",51.560118,-2.939038,11,2018
"9891","Coprinus comatus",51.63987,-3.80777,9,2020
"9892","Coprinus comatus",51.554082,-3.515873,8,2021
"9893","Coprinus comatus",51.645744,-3.374396,7,2020
"9894","Coprinus comatus",51.467561,-3.225066,10,2020
"9895","Coprinus comatus",51.642006,-3.663328,10,2020
"9896","Coprinus comatus",51.467561,-3.225066,7,1982
"9897","Coprinus comatus",51.557454,-3.227481,10,2021
"9898","Coprinus comatus",51.828561,-3.089724,9,2020
"9899","Coprinus comatus",51.828561,-3.089724,10,2018
"9900","Coprinus comatus",51.558875,-3.083265,10,2022
"9902","Coprinus comatus",51.647347,-3.229908,10,2020
"9903","Coprinus comatus",51.552131,-3.660047,10,2019
"9904","Coprinus comatus",51.73563,-3.377122,9,2022
"9905","Coprinus comatus",51.462254,-3.656783,10,2022
"9906","Coprinus comatus",51.465968,-3.368986,10,2021
"9907","Coprinus comatus",51.464199,-3.512892,10,2022
"9908","Coprinus comatus",51.733844,-3.521882,10,2022
"9909","Coprinus comatus",51.554082,-3.515873,10,2019
"9910","Coprinus comatus",51.467561,-3.225066,10,2002
"9912","Coprinus comatus",51.377665,-3.222664,10,2020
"9914","Coprinus comatus",51.63987,-3.80777,10,2021
"9915","Coprinus comatus",51.741885,-2.653137,9,2019
"9916","Coprinus comatus",51.376078,-3.366302,11,2019
"9917","Coprinus comatus",51.467561,-3.225066,10,2016
"9918","Coprinus comatus",51.557454,-3.227481,9,2020
"9919","Coprinus comatus",51.737238,-3.232347,10,2020
"9920","Coprinus comatus",51.468976,-3.081134,12,1978
"9921","Coprinus comatus",51.733844,-3.521882,10,2021
"9922","Coprinus comatus",51.557454,-3.227481,9,1982
"9923","Coprinus comatus",51.462254,-3.656783,7,2020
"9924","Coprinus comatus",51.465968,-3.368986,10,2007
"9925","Coprinus comatus",51.561184,-2.794801,10,2020
"9926","Coprinus comatus",51.468976,-3.081134,9,1973
"9927","Coprinus comatus",51.558875,-3.083265,9,2017
"9928","Coprinus comatus",51.557454,-3.227481,10,2020
"9929","Coprinus comatus",51.557454,-3.227481,10,2021
"9930","Coprinus comatus",51.462254,-3.656783,10,2020
"9931","Coprinus comatus",51.645744,-3.374396,9,2020
"9932","Coprinus comatus",51.555857,-3.371684,9,2017
"9933","Coprinus comatus",51.467561,-3.225066,10,2021
"9934","Coprinus comatus",51.468976,-3.081134,10,1992
"9935","Coprinus comatus",51.467561,-3.225066,10,2016
"9936","Coprinus comatus",51.557454,-3.227481,10,2002
"9937","Coprinus comatus",51.555857,-3.371684,11,2021
"9938","Coprinus comatus",55.888956,-3.328591,9,1995
"9939","Coprinus comatus",55.888956,-3.328591,9,1981
"9940","Coprinus comatus",55.810997,-4.164366,9,2022
"9941","Coprinus comatus",56.771148,-3.836926,9,2014
"9942","Coprinus comatus",51.378947,-2.356937,11,2022
"9943","Coprinus comatus",52.155584,-2.728913,12,2022
"9944","Coprinus comatus",53.8236,-1.626501,10,2020
"9945","Coprinus comatus",53.951029,-1.051246,10,2020
"9946","Coprinus comatus",53.042358,-2.998142,10,2021
"9947","Coprinus comatus",51.590687,-0.115174,10,2022
"9948","Coprinus comatus",51.174156,-0.834453,10,2022
"9949","Coprinus comatus",55.820355,-5.075348,10,2021
"9950","Coprinus comatus",53.94786,-1.027959,11,2022
"9951","Coprinus comatus",51.773761,-2.372786,10,2015
"9952","Coprinus comatus",51.783199,-1.362621,11,2022
"9953","Coprinus comatus",53.330278,-2.1675,10,2022
"9954","Coprinus comatus",51.7231,-2.689253,10,2022
"9955","Coprinus comatus",53.010514,-6.302639,8,2015
"9956","Coprinus comatus",53.592676,-2.832426,9,2014
"9957","Coprinus comatus",53.755407,-2.683973,9,2014
"9958","Coprinus comatus",53.628625,-2.833134,9,2007
"9960","Coprinus comatus",53.702382,-2.501342,9,2009
"9961","Coprinus comatus",53.703082,-2.289282,9,2006
"9962","Coprinus comatus",53.592676,-2.832426,9,2015
"9963","Coprinus comatus",53.628411,-2.863372,9,1996
"9964","Coprinus comatus",53.701652,-2.652806,9,2011
"9965","Coprinus comatus",53.755046,-2.744634,9,2010
"9966","Coprinus comatus",53.882583,-2.381796,9,1994
"9967","Coprinus comatus",53.77302,-2.744952,9,2012
"9968","Coprinus comatus",53.755407,-2.683973,9,2011
"9969","Coprinus comatus",53.737602,-2.653363,9,2014
"9970","Coprinus comatus",53.755576,-2.653642,9,2013
"9971","Coprinus comatus",54.16825,-2.782672,9,1977
"9972","Coprinus comatus",53.882583,-2.381796,9,1990
"9973","Coprinus comatus",53.755407,-2.683973,9,2008
"9974","Coprinus comatus",53.683838,-2.622248,9,2001
"9975","Coprinus comatus",53.882583,-2.381796,9,2008
"9976","Coprinus comatus",53.792961,-2.289901,9,2010
"9977","Coprinus comatus",53.6466,-2.833488,9,2010
"9979","Coprinus comatus",54.132498,-2.751389,9,2013
"9980","Coprinus comatus",53.737917,-2.592727,9,2011
"9981","Coprinus comatus",53.701652,-2.652806,9,1999
"9982","Coprinus comatus",53.665863,-2.621984,9,2014
"9983","Coprinus comatus",53.719458,-2.683389,9,2006
"9985","Coprinus comatus",53.914795,-3.021518,9,2011
"9986","Coprinus comatus",53.629912,-2.621454,9,1988
"9987","Coprinus comatus",53.847121,-2.168678,9,2001
"9988","Coprinus comatus",53.772828,-2.775295,9,2011
"9989","Coprinus comatus",53.773551,-2.653922,9,2015
"9990","Coprinus comatus",53.828657,-2.381305,9,2000
"9991","Coprinus comatus",53.701306,-2.71339,9,2009
"9992","Coprinus comatus",53.789485,-2.957753,9,2013
"9993","Coprinus comatus",53.77075,-3.048362,9,1985
"9994","Coprinus comatus",53.629031,-2.772656,9,2014
"9995","Coprinus comatus",53.756177,-2.532316,9,2011
"9997","Coprinus comatus",53.791842,-2.593487,9,2011
"9998","Coprinus comatus",53.629912,-2.621454,9,1999
"9999","Coprinus comatus",53.647006,-2.772984,9,2007
"10000","Coprinus comatus",54.060208,-2.811194,9,2013
"10002","Coprinus comatus",53.755407,-2.683973,9,2015
"10004","Coprinus comatus",53.629912,-2.621454,9,2010
"10006","Coprinus comatus",53.718904,-2.774302,9,2004
"10007","Coprinus comatus",53.882583,-2.381796,9,2010
